,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ARHGAP18.5,1.21E-82,-3.530540574,0.017,0.202,2.42E-79,5,ARHGAP18
MPST.5,2.91E-82,-3.347110065,0.022,0.209,5.82E-79,5,MPST
ARPC1B.5,3.33E-82,-0.542764698,0.887,0.923,6.66E-79,5,ARPC1B
NEDD9.5,6.30E-82,-1.729051927,0.105,0.325,1.26E-78,5,NEDD9
ZEB2.5,1.25E-81,-8.294960966,0.001,0.173,2.51E-78,5,ZEB2
LMO4.3,1.43E-81,-2.485198226,0.047,0.246,2.85E-78,5,LMO4
COX6A1.3,2.27E-81,-0.524203624,0.787,0.867,4.54E-78,5,COX6A1
ISG20.5,3.94E-80,-1.007765557,0.554,0.698,7.87E-77,5,ISG20
CYSLTR1,2.04E-79,1.663657221,0.144,0.044,4.09E-76,5,CYSLTR1
SAT1.5,3.39E-79,-1.135079154,0.528,0.708,6.78E-76,5,SAT1
NFKBIA.4,4.03E-79,-1.227264777,0.611,0.738,8.06E-76,5,NFKBIA
LYAR.4,5.98E-79,-1.757812436,0.136,0.346,1.20E-75,5,LYAR
SLA2.4,8.67E-79,-1.559506278,0.166,0.386,1.73E-75,5,SLA2
TUBA1C.3,1.02E-78,-1.956969968,0.103,0.312,2.05E-75,5,TUBA1C
GPR68.5,2.93E-77,-5.053941546,0.004,0.172,5.85E-74,5,GPR68
CARD16.4,3.96E-77,-1.181227273,0.288,0.507,7.92E-74,5,CARD16
ADD3.4,1.19E-76,0.910996118,0.532,0.351,2.38E-73,5,ADD3
SMCO4.5,1.25E-76,-4.121729132,0.014,0.186,2.49E-73,5,SMCO4
TPM4.5,3.10E-76,-1.047130423,0.369,0.561,6.20E-73,5,TPM4
AHR.4,3.80E-76,-2.337407595,0.061,0.254,7.60E-73,5,AHR
CD69.5,1.36E-75,-0.67049848,0.929,0.957,2.72E-72,5,CD69
PSMB2.4,2.08E-75,-1.139345326,0.263,0.474,4.17E-72,5,PSMB2
CFP,2.69E-75,2.120404989,0.095,0.023,5.38E-72,5,CFP
IL18RAP.5,4.99E-75,-9.093669169,0,0.159,9.97E-72,5,IL18RAP
CHI3L2.4,8.24E-75,1.478273858,0.295,0.146,1.65E-71,5,CHI3L2
BATF.5,8.88E-75,-1.561593659,0.166,0.382,1.78E-71,5,BATF
GBP2.5,3.32E-74,-1.237847576,0.306,0.506,6.65E-71,5,GBP2
NR4A3.5,1.83E-73,-1.873262175,0.137,0.338,3.67E-70,5,NR4A3
SLF1.5,3.14E-73,-2.207192247,0.05,0.238,6.28E-70,5,SLF1
DAPK2.5,5.74E-73,-7.246841717,0.001,0.157,1.15E-69,5,DAPK2
TAF4B,1.04E-72,1.755567492,0.151,0.051,2.07E-69,5,TAF4B
IL12RB2.5,2.97E-71,-4.284677422,0.009,0.168,5.94E-68,5,IL12RB2
HLA-DRB5.5,3.70E-71,-7.324702374,0.001,0.154,7.39E-68,5,HLA-DRB5
SH2D1A.5,4.34E-71,-1.525803379,0.174,0.379,8.69E-68,5,SH2D1A
HERPUD1.2,4.85E-71,-1.131815887,0.295,0.507,9.71E-68,5,HERPUD1
MAF.5,5.14E-71,-3.388684863,0.027,0.194,1.03E-67,5,MAF
TYMP.5,5.72E-71,-1.949868585,0.076,0.269,1.14E-67,5,TYMP
CD82.4,7.65E-71,-1.492850321,0.149,0.356,1.53E-67,5,CD82
ITM2A.3,7.80E-71,-0.846829435,0.548,0.704,1.56E-67,5,ITM2A
GPR34.5,1.63E-70,-5.601624465,0.003,0.157,3.26E-67,5,GPR34
BAX.3,2.12E-70,-0.984590362,0.413,0.596,4.25E-67,5,BAX
ZNF683.3,6.29E-70,-5.52000663,0.004,0.157,1.26E-66,5,ZNF683
MATK.5,1.39E-69,-1.526434922,0.163,0.361,2.77E-66,5,MATK
RAB11FIP1.5,2.07E-69,-2.101641201,0.064,0.247,4.14E-66,5,RAB11FIP1
SLC1A5.3,8.03E-69,-2.604219328,0.032,0.2,1.61E-65,5,SLC1A5
COX5A.3,3.34E-68,-0.750379998,0.511,0.667,6.67E-65,5,COX5A
CLECL1.4,2.32E-67,-4.785864417,0.003,0.151,4.63E-64,5,CLECL1
POMP.4,3.80E-67,-0.828712474,0.424,0.597,7.59E-64,5,POMP
TRAC.5,4.35E-67,-0.848519189,0.487,0.662,8.69E-64,5,TRAC
NEAT1.5,9.93E-67,-1.190434696,0.395,0.571,1.99E-63,5,NEAT1
ATF3.4,1.50E-66,-4.275176055,0.018,0.173,3.00E-63,5,ATF3
JAKMIP1.3,1.86E-66,-6.986590062,0.001,0.145,3.73E-63,5,JAKMIP1
GABARAPL1.5,2.65E-66,-1.783891183,0.098,0.286,5.31E-63,5,GABARAPL1
HIC1.3,8.62E-66,-3.849730288,0.016,0.168,1.72E-62,5,HIC1
LDLRAD4.5,8.87E-66,-1.65639556,0.152,0.341,1.77E-62,5,LDLRAD4
TRGC2.5,1.19E-65,-4.428830946,0.006,0.151,2.38E-62,5,TRGC2
TRG-AS1.5,3.15E-65,-1.954035293,0.082,0.262,6.31E-62,5,TRG-AS1
CCL3.5,6.21E-65,-11.62221624,0,0.14,1.24E-61,5,CCL3
LINC00861.4,1.02E-64,0.792112298,0.479,0.298,2.04E-61,5,LINC00861
RPLP0.4,2.13E-64,0.234754638,0.999,0.993,4.26E-61,5,RPLP0
ACP5.5,1.25E-63,-1.497735951,0.171,0.363,2.50E-60,5,ACP5
AREG.4,1.63E-63,0.144380968,0.408,0.225,3.27E-60,5,AREG
SLC40A1.4,2.74E-63,0.826891087,0.176,0.068,5.48E-60,5,SLC40A1
SYTL2.3,2.77E-63,-1.715683638,0.098,0.28,5.54E-60,5,SYTL2
IL2.5,4.25E-63,-7.259312873,0.002,0.14,8.50E-60,5,IL2
KLRC3.4,4.60E-63,-4.895157565,0.01,0.153,9.20E-60,5,KLRC3
TMEM273.5,5.44E-63,-7.310227157,0.001,0.138,1.09E-59,5,TMEM273
TIAM1.5,5.59E-63,1.242585932,0.183,0.073,1.12E-59,5,TIAM1
PDE4D.4,7.48E-63,-1.10661649,0.186,0.392,1.50E-59,5,PDE4D
PKIA.4,1.85E-62,1.788080273,0.168,0.066,3.71E-59,5,PKIA
TNFRSF4.5,2.17E-62,-2.927295574,0.06,0.223,4.34E-59,5,TNFRSF4
PLEK.5,5.16E-62,-7.870935164,0.001,0.135,1.03E-58,5,PLEK
FCMR.4,7.33E-62,0.486783193,0.77,0.608,1.47E-58,5,FCMR
TOX.4,1.80E-60,-2.223143533,0.056,0.219,3.61E-57,5,TOX
TRBC2.5,3.70E-60,-0.551360398,0.739,0.834,7.40E-57,5,TRBC2
PFKFB3.5,6.53E-60,-1.834244752,0.087,0.26,1.31E-56,5,PFKFB3
SEC11C.3,1.47E-59,-1.06553842,0.227,0.422,2.95E-56,5,SEC11C
AC020571.1.4,1.56E-59,-2.664611975,0.062,0.221,3.12E-56,5,AC020571.1
SLC7A5.5,3.30E-59,-2.363858037,0.044,0.2,6.60E-56,5,SLC7A5
CCDC167.5,6.36E-58,-1.534365668,0.1,0.273,1.27E-54,5,CCDC167
MIS18BP1.4,1.03E-57,-1.547278645,0.097,0.27,2.06E-54,5,MIS18BP1
CDKN1A.5,6.23E-57,-2.416472036,0.05,0.203,1.25E-53,5,CDKN1A
KLRC2.5,7.11E-57,-9.835133984,0,0.124,1.42E-53,5,KLRC2
HSPA8.3,1.23E-56,-0.401982114,0.976,0.982,2.45E-53,5,HSPA8
SOCS3.4,4.97E-56,0.627690832,0.6,0.436,9.95E-53,5,SOCS3
GPR65.2,7.61E-56,-1.078396134,0.255,0.442,1.52E-52,5,GPR65
TRGV2.4,8.58E-56,-4.372025894,0.007,0.135,1.72E-52,5,TRGV2
SMC4.5,1.31E-55,-1.938292074,0.059,0.215,2.61E-52,5,SMC4
CDKN2A.4,2.02E-55,-6.793593569,0.001,0.123,4.05E-52,5,CDKN2A
HLA-DQA1.5,3.53E-55,-8.694366508,0.001,0.122,7.07E-52,5,HLA-DQA1
CITED2.5,6.12E-55,-1.016599958,0.506,0.66,1.22E-51,5,CITED2
TUBB4B.5,1.24E-54,-1.023804042,0.312,0.49,2.49E-51,5,TUBB4B
KIR2DL4.5,6.60E-54,-10.15206967,0,0.118,1.32E-50,5,KIR2DL4
RILPL2.4,2.13E-53,-1.122759781,0.19,0.374,4.25E-50,5,RILPL2
ISG15.4,2.49E-53,-1.003374347,0.308,0.481,4.98E-50,5,ISG15
IL18R1.3,2.88E-53,-2.22243612,0.043,0.187,5.76E-50,5,IL18R1
PLSCR1.3,3.27E-53,-1.678872682,0.068,0.225,6.54E-50,5,PLSCR1
DUSP2.4,3.57E-53,-1.050134193,0.699,0.746,7.14E-50,5,DUSP2
HSPB1.5,5.04E-53,0.58937319,0.635,0.496,1.01E-49,5,HSPB1
OASL.5,5.50E-53,-3.612626964,0.011,0.135,1.10E-49,5,OASL
APOBEC3H.5,8.89E-53,-5.714630664,0.002,0.119,1.78E-49,5,APOBEC3H
PHTF1.4,2.63E-52,-3.141263854,0.017,0.144,5.25E-49,5,PHTF1
NEU1.2,4.88E-52,-1.508615006,0.119,0.286,9.76E-49,5,NEU1
COL18A1.4,1.14E-51,1.36090863,0.177,0.077,2.29E-48,5,COL18A1
RBKS.4,1.25E-51,-1.70905019,0.14,0.303,2.49E-48,5,RBKS
TRGV10.5,3.10E-51,-3.285657569,0.034,0.165,6.19E-48,5,TRGV10
HLA-DMA.5,3.47E-51,-1.95349839,0.072,0.221,6.94E-48,5,HLA-DMA
ACOT7.5,6.35E-51,-2.477801382,0.031,0.164,1.27E-47,5,ACOT7
CALM2.5,8.44E-51,-0.437166359,0.768,0.851,1.69E-47,5,CALM2
ITGB2-AS1.5,1.05E-50,0.854592705,0.278,0.147,2.11E-47,5,ITGB2-AS1
DDIT4.5,4.10E-50,0.624504863,0.728,0.596,8.21E-47,5,DDIT4
FCRL6.5,4.28E-50,-6.924025964,0.001,0.112,8.56E-47,5,FCRL6
ACTA2.4,4.29E-50,-3.844605235,0.008,0.124,8.57E-47,5,ACTA2
TP53INP1.5,4.60E-50,-2.587011019,0.021,0.147,9.20E-47,5,TP53INP1
KIF21A.4,5.10E-50,-2.752648987,0.025,0.152,1.02E-46,5,KIF21A
REL.2,7.27E-50,-0.74672106,0.421,0.59,1.45E-46,5,REL
MZB1.5,2.47E-49,-4.620261524,0.004,0.116,4.94E-46,5,MZB1
PHPT1.4,2.78E-49,-1.017621299,0.211,0.388,5.56E-46,5,PHPT1
H2AFV.4,2.89E-49,-0.715149152,0.546,0.671,5.79E-46,5,H2AFV
HAVCR2.5,4.87E-49,-2.917912932,0.033,0.161,9.75E-46,5,HAVCR2
C3AR1.4,6.99E-49,-4.927226162,0.004,0.116,1.40E-45,5,C3AR1
FTL.3,7.58E-49,-0.403522111,0.98,0.979,1.52E-45,5,FTL
SKA2.4,7.67E-49,-1.392401284,0.102,0.259,1.53E-45,5,SKA2
CCR2.5,1.17E-48,-7.400067307,0.001,0.108,2.34E-45,5,CCR2
IFNGR1.5,2.38E-48,-1.351815299,0.117,0.275,4.77E-45,5,IFNGR1
P2RY11.4,3.28E-48,-5.094533666,0.003,0.112,6.56E-45,5,P2RY11
CAPN12.2,3.99E-48,-4.370422842,0.007,0.119,7.99E-45,5,CAPN12
LMNA.4,4.63E-48,-3.365941117,0.019,0.138,9.26E-45,5,LMNA
NBL1.5,1.05E-47,-1.635522924,0.067,0.211,2.09E-44,5,NBL1
FURIN.4,1.42E-47,-2.862124947,0.02,0.14,2.84E-44,5,FURIN
VIM.4,2.76E-47,-0.576054165,0.956,0.918,5.53E-44,5,VIM
CENPM.5,3.53E-47,-3.789490856,0.011,0.123,7.06E-44,5,CENPM
IVNS1ABP.3,4.34E-47,-0.882399555,0.307,0.477,8.68E-44,5,IVNS1ABP
WARS.4,4.45E-47,-1.928054926,0.053,0.189,8.89E-44,5,WARS
HSPB11.5,6.88E-47,-1.051285303,0.181,0.347,1.38E-43,5,HSPB11
EGR1.4,7.91E-47,-1.40563183,0.16,0.319,1.58E-43,5,EGR1
PTGDR.5,8.06E-47,-7.056983499,0.001,0.105,1.61E-43,5,PTGDR
STX11.4,8.35E-47,-2.25257414,0.033,0.158,1.67E-43,5,STX11
DUSP10.5,8.74E-47,-2.144320284,0.038,0.167,1.75E-43,5,DUSP10
CSF1.4,1.28E-46,-3.654942189,0.015,0.129,2.56E-43,5,CSF1
DNAJA1.3,3.41E-46,-0.633252641,0.606,0.727,6.81E-43,5,DNAJA1
CTNNA1.4,3.66E-46,-5.093297563,0.003,0.107,7.32E-43,5,CTNNA1
IMPDH2.4,3.80E-46,0.851638696,0.428,0.299,7.60E-43,5,IMPDH2
FCGRT.5,6.06E-46,1.023802015,0.187,0.09,1.21E-42,5,FCGRT
C1QBP.3,7.83E-46,0.607246347,0.61,0.482,1.57E-42,5,C1QBP
APP.5,2.66E-45,1.014347579,0.204,0.1,5.32E-42,5,APP
LINC01943.5,3.50E-45,-5.423058446,0.004,0.107,7.01E-42,5,LINC01943
CARHSP1.4,4.68E-45,-1.188411524,0.166,0.323,9.35E-42,5,CARHSP1
P2RY8.3,1.12E-44,0.886131183,0.295,0.171,2.24E-41,5,P2RY8
ANAPC11.4,2.61E-44,-0.694068075,0.394,0.553,5.22E-41,5,ANAPC11
DUSP16.4,3.49E-44,-2.15705639,0.04,0.163,6.99E-41,5,DUSP16
HLA-DPB1.5,4.15E-44,-1.741906529,0.202,0.342,8.30E-41,5,HLA-DPB1
TXNIP.5,1.09E-43,-0.816986052,0.654,0.742,2.17E-40,5,TXNIP
ODC1.2,1.21E-43,-0.827794812,0.377,0.536,2.42E-40,5,ODC1
SEPT11.3,1.36E-43,-1.738561432,0.055,0.184,2.72E-40,5,11-Sep
PSMA4.4,2.21E-43,-0.921694532,0.248,0.404,4.42E-40,5,PSMA4
NFKBIZ.4,4.86E-43,-0.946164351,0.404,0.546,9.71E-40,5,NFKBIZ
ATP8B4.5,5.16E-43,-8.60533188,0,0.095,1.03E-39,5,ATP8B4
ARL6IP1.3,9.66E-43,-0.825174827,0.392,0.541,1.93E-39,5,ARL6IP1
MYO5A.5,1.07E-42,-2.053574645,0.035,0.154,2.15E-39,5,MYO5A
CISH.5,2.94E-42,-1.418049097,0.092,0.229,5.89E-39,5,CISH
FRMD4B.5,3.81E-42,-2.598140524,0.031,0.144,7.61E-39,5,FRMD4B
PBXIP1.5,5.06E-42,-0.8559178,0.441,0.573,1.01E-38,5,PBXIP1
CD70.3,1.10E-41,-6.168484326,0.001,0.095,2.20E-38,5,CD70
SORL1.5,1.22E-41,0.676574071,0.378,0.24,2.43E-38,5,SORL1
CHCHD2.4,1.72E-41,-0.347238343,0.89,0.911,3.44E-38,5,CHCHD2
LAT2.5,1.94E-41,-5.42305751,0.003,0.097,3.88E-38,5,LAT2
ARL4D.1,4.61E-41,1.45039813,0.147,0.065,9.21E-38,5,ARL4D
PASK.5,6.62E-41,0.638010007,0.338,0.209,1.32E-37,5,PASK
PCSK1N,7.22E-41,1.256128249,0.084,0.027,1.44E-37,5,PCSK1N
GFOD1.4,1.32E-40,-3.165653011,0.015,0.117,2.65E-37,5,GFOD1
IKZF2.5,1.44E-40,-2.442121753,0.029,0.139,2.88E-37,5,IKZF2
CDCA7.4,1.48E-40,-3.714165224,0.009,0.107,2.97E-37,5,CDCA7
SLA.5,2.37E-40,-0.854960031,0.341,0.496,4.74E-37,5,SLA
EGR2.4,3.44E-40,-2.589746356,0.027,0.134,6.88E-37,5,EGR2
LDHA.4,3.63E-40,-0.52674793,0.738,0.8,7.25E-37,5,LDHA
CCDC50.5,4.86E-40,-3.138951171,0.015,0.116,9.72E-37,5,CCDC50
GLUD1.1,5.92E-40,-0.977689718,0.242,0.397,1.18E-36,5,GLUD1
PLCG2.4,9.17E-40,-5.073081163,0.002,0.093,1.83E-36,5,PLCG2
TIFA.4,1.53E-39,-1.375548139,0.075,0.205,3.06E-36,5,TIFA
TRGV9.5,2.12E-39,-6.358584979,0.003,0.093,4.24E-36,5,TRGV9
TRGV4.5,2.13E-39,-4.578783916,0.005,0.097,4.26E-36,5,TRGV4
TNIP3.5,2.48E-39,-2.33036219,0.027,0.132,4.96E-36,5,TNIP3
CDK6.3,2.57E-39,-1.072549657,0.138,0.284,5.14E-36,5,CDK6
ADGRG1.5,3.50E-39,-8.500823164,0,0.087,7.01E-36,5,ADGRG1
AC007384.1.2,4.74E-39,-1.41231375,0.097,0.229,9.47E-36,5,AC007384.1
HSPA5.5,5.04E-39,-0.637340392,0.538,0.671,1.01E-35,5,HSPA5
PTPN7.5,5.16E-39,-0.68932597,0.401,0.547,1.03E-35,5,PTPN7
TNFSF13B.5,5.50E-39,-2.640162135,0.027,0.131,1.10E-35,5,TNFSF13B
RPS27L.3,8.12E-39,-0.671918463,0.513,0.643,1.62E-35,5,RPS27L
GLCCI1.4,1.10E-38,-1.444580533,0.069,0.193,2.21E-35,5,GLCCI1
TRGV7.5,1.11E-38,-5.288459397,0.003,0.091,2.22E-35,5,TRGV7
VDAC1.4,1.19E-38,-0.675682644,0.351,0.497,2.38E-35,5,VDAC1
TOX2.5,1.28E-38,-2.410875802,0.032,0.139,2.56E-35,5,TOX2
TOB1.1,1.68E-38,1.048603322,0.259,0.153,3.35E-35,5,TOB1
SLC16A3.4,1.69E-38,-1.493643349,0.071,0.197,3.38E-35,5,SLC16A3
LAYN.5,3.12E-38,-3.510096011,0.011,0.104,6.24E-35,5,LAYN
EVI2A.2,3.74E-38,-0.728458112,0.311,0.473,7.48E-35,5,EVI2A
SPON2.5,3.99E-38,-1.89880022,0.049,0.163,7.97E-35,5,SPON2
CD300A.4,4.95E-38,-1.742887717,0.051,0.167,9.89E-35,5,CD300A
CD151.5,4.99E-38,-1.353788537,0.09,0.218,9.99E-35,5,CD151
BCL2L11.4,5.87E-38,-1.840353734,0.055,0.171,1.17E-34,5,BCL2L11
DUSP6.4,9.97E-38,-3.434492878,0.014,0.109,1.99E-34,5,DUSP6
ZC3H12A.1,1.03E-37,-1.357647458,0.092,0.222,2.06E-34,5,ZC3H12A
APOBR.3,1.44E-37,-2.533380982,0.02,0.119,2.88E-34,5,APOBR
CD27.4,1.47E-37,0.213476233,0.785,0.602,2.94E-34,5,CD27
PIK3AP1.5,1.53E-37,-8.073529505,0,0.084,3.05E-34,5,PIK3AP1
GADD45B.4,1.87E-37,-0.850420485,0.394,0.538,3.73E-34,5,GADD45B
TTN.2,2.09E-37,1.092579108,0.126,0.053,4.18E-34,5,TTN
PLP2.4,2.45E-37,-0.704319243,0.334,0.493,4.89E-34,5,PLP2
HSP90B1.1,3.34E-37,-0.555560615,0.558,0.68,6.68E-34,5,HSP90B1
AC068775.1.4,4.24E-37,-5.438543221,0.002,0.087,8.47E-34,5,AC068775.1
RBPJ.4,5.32E-37,-1.108590263,0.162,0.301,1.06E-33,5,RBPJ
TRGV3.4,1.26E-36,-2.534377882,0.046,0.154,2.51E-33,5,TRGV3
DZIP3.4,1.36E-36,-1.640548714,0.056,0.171,2.71E-33,5,DZIP3
AC004687.1.4,1.76E-36,-1.186559648,0.105,0.237,3.52E-33,5,AC004687.1
CHN2.4,1.76E-36,-3.871346603,0.007,0.093,3.53E-33,5,CHN2
AIM2.4,2.29E-36,-4.30636596,0.004,0.089,4.58E-33,5,AIM2
H1FX.4,2.35E-36,-0.788001117,0.263,0.419,4.70E-33,5,H1FX
CD84.4,2.48E-36,-1.446437477,0.084,0.206,4.97E-33,5,CD84
NMUR1.5,2.62E-36,-8.095589372,0,0.081,5.24E-33,5,NMUR1
LYST.4,3.56E-36,-1.438540759,0.107,0.234,7.11E-33,5,LYST
AC093010.2.4,3.70E-36,-2.707497174,0.018,0.112,7.39E-33,5,AC093010.2
LINC01934.4,6.04E-36,-1.410358623,0.085,0.208,1.21E-32,5,LINC01934
RAN.4,8.09E-36,-0.410421394,0.777,0.832,1.62E-32,5,RAN
AKAP5.5,9.55E-36,-4.491808707,0.003,0.086,1.91E-32,5,AKAP5
CD244.5,4.10E-35,-1.558312307,0.071,0.185,8.20E-32,5,CD244
ABCB1.4,4.46E-35,-1.457607807,0.082,0.199,8.91E-32,5,ABCB1
CKS2.5,4.54E-35,-1.208248277,0.139,0.27,9.08E-32,5,CKS2
FAAH2.5,7.55E-35,0.774849143,0.176,0.088,1.51E-31,5,FAAH2
IGFBP3.5,1.00E-34,-3.060574658,0.014,0.102,2.01E-31,5,IGFBP3
AC090152.1.5,1.10E-34,-2.104940927,0.032,0.13,2.19E-31,5,AC090152.1
PRDX1.5,1.14E-34,-0.539524232,0.526,0.639,2.28E-31,5,PRDX1
FABP5.3,1.53E-34,-1.771496905,0.115,0.234,3.07E-31,5,FABP5
ARID5B.4,1.56E-34,-1.012489305,0.234,0.371,3.12E-31,5,ARID5B
SLC27A2.4,1.92E-34,-3.842882912,0.007,0.09,3.84E-31,5,SLC27A2
PDCL3.4,2.05E-34,-0.914896798,0.215,0.356,4.10E-31,5,PDCL3
MAP1LC3A.4,2.13E-34,-1.780447521,0.043,0.147,4.25E-31,5,MAP1LC3A
FOSL2.2,2.62E-34,-1.046552583,0.159,0.291,5.25E-31,5,FOSL2
HIST1H1C.4,2.85E-34,-1.506954211,0.081,0.198,5.70E-31,5,HIST1H1C
SLC1A4.5,4.30E-34,-3.161629386,0.011,0.095,8.60E-31,5,SLC1A4
H2AFZ.4,4.58E-34,-0.659082957,0.663,0.741,9.15E-31,5,H2AFZ
GCNT1.5,6.11E-34,-3.474256197,0.006,0.086,1.22E-30,5,GCNT1
CD101.5,1.20E-33,-2.354935886,0.025,0.118,2.39E-30,5,CD101
RPL39L.4,8.21E-33,-2.612248093,0.018,0.105,1.64E-29,5,RPL39L
ZNRF1.5,1.09E-32,-1.858226244,0.035,0.132,2.18E-29,5,ZNRF1
FOS.4,4.58E-32,-0.937129411,0.926,0.886,9.17E-29,5,FOS
NAMPT.4,4.98E-32,-0.986873577,0.173,0.307,9.97E-29,5,NAMPT
CD248.5,6.38E-32,1.302758313,0.174,0.094,1.28E-28,5,CD248
AP3M2.4,7.64E-32,0.867569651,0.301,0.199,1.53E-28,5,AP3M2
CMC1.5,8.88E-32,-1.219804665,0.154,0.281,1.78E-28,5,CMC1
MTHFD2.4,1.07E-31,-0.779248656,0.205,0.342,2.14E-28,5,MTHFD2
FAM184A.1,1.41E-31,1.306389688,0.1,0.042,2.81E-28,5,FAM184A
CREM.4,1.41E-31,-0.622532755,0.388,0.532,2.82E-28,5,CREM
NINJ2.4,1.46E-31,-2.175541126,0.025,0.113,2.91E-28,5,NINJ2
NUCB2.5,1.83E-31,0.518039407,0.543,0.431,3.67E-28,5,NUCB2
CACYBP.3,4.32E-31,-0.621569247,0.445,0.559,8.64E-28,5,CACYBP
PXN.4,4.34E-31,0.812090451,0.248,0.15,8.68E-28,5,PXN
CHMP1B.3,4.88E-31,0.854547389,0.42,0.318,9.76E-28,5,CHMP1B
GBP4.5,5.55E-31,-1.079814966,0.163,0.289,1.11E-27,5,GBP4
ICAM1.4,6.03E-31,-2.189518472,0.028,0.116,1.21E-27,5,ICAM1
ACTG1.3,9.07E-31,-0.381086701,0.998,0.992,1.81E-27,5,ACTG1
CCRL2.5,1.13E-30,-3.269374059,0.009,0.085,2.25E-27,5,CCRL2
PRDX3.4,1.55E-30,-0.653314344,0.304,0.441,3.10E-27,5,PRDX3
PMAIP1.1,2.78E-30,-1.265157964,0.098,0.211,5.56E-27,5,PMAIP1
MSH3.4,3.99E-30,-1.316953957,0.066,0.169,7.98E-27,5,MSH3
MARCKSL1.3,4.14E-30,0.829098464,0.32,0.219,8.28E-27,5,MARCKSL1
TALDO1.4,5.08E-30,-0.572896028,0.395,0.521,1.02E-26,5,TALDO1
TRDC.5,1.03E-29,-2.850811037,0.012,0.088,2.07E-26,5,TRDC
PKM.4,1.05E-29,-0.475432255,0.689,0.749,2.10E-26,5,PKM
ITGB1.3,1.08E-29,-1.180539591,0.097,0.209,2.16E-26,5,ITGB1
GPR18.4,1.82E-29,1.055626873,0.283,0.191,3.64E-26,5,GPR18
NRM.4,2.53E-29,-2.515981078,0.014,0.092,5.05E-26,5,NRM
SKIL.3,3.71E-29,0.800428392,0.353,0.253,7.43E-26,5,SKIL
FAM3C.5,5.84E-29,-1.334416088,0.085,0.191,1.17E-25,5,FAM3C
RBBP8.5,6.00E-29,-2.923561297,0.012,0.086,1.20E-25,5,RBBP8
HPRT1.4,6.72E-29,-0.808121648,0.204,0.33,1.34E-25,5,HPRT1
CD9.5,7.12E-29,-1.821587045,0.032,0.118,1.42E-25,5,CD9
PSMC3.5,7.40E-29,-0.702839692,0.216,0.352,1.48E-25,5,PSMC3
MYL6B.5,8.12E-29,-1.397793934,0.051,0.147,1.62E-25,5,MYL6B
SMS.3,8.60E-29,-0.828055735,0.172,0.299,1.72E-25,5,SMS
CRELD2.4,9.39E-29,-0.854502214,0.144,0.269,1.88E-25,5,CRELD2
EIF4EBP1.4,1.25E-28,-1.582203922,0.04,0.13,2.50E-25,5,EIF4EBP1
MAD2L2.4,1.71E-28,-0.82291553,0.172,0.299,3.43E-25,5,MAD2L2
EZH2.4,1.82E-28,-2.16090611,0.022,0.101,3.65E-25,5,EZH2
PMVK.4,2.23E-28,-0.834985559,0.169,0.293,4.45E-25,5,PMVK
TRIB2.5,4.00E-28,-0.927356378,0.157,0.279,8.00E-25,5,TRIB2
TMIGD2.5,5.06E-28,0.202213945,0.399,0.257,1.01E-24,5,TMIGD2
ATP5MC3.4,6.41E-28,-0.389163448,0.714,0.757,1.28E-24,5,ATP5MC3
HOOK2.4,6.44E-28,0.805380015,0.226,0.136,1.29E-24,5,HOOK2
TSC22D3.4,8.15E-28,-0.627068547,0.904,0.896,1.63E-24,5,TSC22D3
FXYD7,2.61E-27,1.184013644,0.083,0.034,5.23E-24,5,FXYD7
RAB37.3,2.65E-27,-0.994983391,0.135,0.248,5.31E-24,5,RAB37
SLC43A3.4,3.02E-27,-1.505841644,0.043,0.13,6.03E-24,5,SLC43A3
GK.5,3.03E-27,-2.039708102,0.038,0.122,6.07E-24,5,GK
NFKB1.3,4.01E-27,0.616640057,0.432,0.334,8.01E-24,5,NFKB1
FLNA.3,6.87E-27,-0.671046123,0.356,0.475,1.37E-23,5,FLNA
CD200R1.4,6.89E-27,-1.035308145,0.11,0.219,1.38E-23,5,CD200R1
CORO1A.4,7.75E-27,-0.259098502,0.987,0.973,1.55E-23,5,CORO1A
TRAF1.5,8.63E-27,-0.670287228,0.209,0.336,1.73E-23,5,TRAF1
PPIA.4,1.12E-26,-0.235851733,0.978,0.98,2.25E-23,5,PPIA
OAS1.3,1.45E-26,-1.687867967,0.036,0.119,2.90E-23,5,OAS1
GSTM3,1.48E-26,1.057300355,0.117,0.056,2.96E-23,5,GSTM3
PIM1.3,1.85E-26,-0.477989258,0.381,0.515,3.70E-23,5,PIM1
RAD21.3,2.03E-26,-0.553757221,0.4,0.527,4.06E-23,5,RAD21
LTA.5,2.09E-26,0.742790607,0.199,0.117,4.18E-23,5,LTA
NAA38.3,3.92E-26,-0.648479692,0.278,0.404,7.84E-23,5,NAA38
HNRNPA2B1.2,4.56E-26,-0.242218383,0.945,0.96,9.13E-23,5,HNRNPA2B1
AC025164.1.2,4.65E-26,0.807806342,0.17,0.094,9.30E-23,5,AC025164.1
MT1E.4,5.75E-26,-2.062494612,0.028,0.105,1.15E-22,5,MT1E
ANP32E.4,6.06E-26,-0.78884853,0.206,0.326,1.21E-22,5,ANP32E
PAM.4,6.44E-26,-1.747610303,0.03,0.109,1.29E-22,5,PAM
PIK3R1.4,2.10E-25,-0.644564844,0.391,0.508,4.21E-22,5,PIK3R1
