"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TENT5C",1.66604580318857e-49,0.171635497381883,0.565,0.489,3.33209160637715e-46,"0","TENT5C"
"LEF1",2.57206237006453e-49,-0.488969837948368,0.151,0.201,5.14412474012905e-46,"0","LEF1"
"ZC3H12D",1.53736820899306e-48,-0.877196400215913,0.102,0.144,3.07473641798612e-45,"0","ZC3H12D"
"NPC2",2.12562014773851e-48,-0.692876154511281,0.249,0.298,4.25124029547702e-45,"0","NPC2"
"RGS1",4.86453210777364e-48,0.131053602194914,0.756,0.679,9.72906421554729e-45,"0","RGS1"
"AHNAK",9.22029583384543e-48,-0.376068057092918,0.514,0.548,1.84405916676909e-44,"0","AHNAK"
"HNRNPA2B1",1.0546298507329e-47,-0.138527302059297,0.962,0.953,2.10925970146579e-44,"0","HNRNPA2B1"
"JAKMIP1",1.39871853431687e-47,0.431390781752947,0.152,0.11,2.79743706863374e-44,"0","JAKMIP1"
"DUSP16",1.51556752349091e-47,-0.803137304109382,0.098,0.14,3.03113504698182e-44,"0","DUSP16"
"PLSCR1",1.91209023625858e-47,0.349743632678727,0.245,0.193,3.82418047251717e-44,"0","PLSCR1"
"TIGIT",3.63595642834675e-47,-0.132096498408527,0.469,0.368,7.2719128566935e-44,"0","TIGIT"
"ADD3",3.67207312669754e-47,-0.45022763615964,0.301,0.349,7.34414625339509e-44,"0","ADD3"
"MPST",6.05716063852662e-47,0.382804261727248,0.211,0.163,1.21143212770532e-43,"0","MPST"
"ATP5F1B",7.2228657482209e-47,0.133369314474438,0.84,0.77,1.44457314964418e-43,"0","ATP5F1B"
"ADGRE5",2.33493274811686e-45,0.1354899967914,0.652,0.58,4.66986549623373e-42,"0","ADGRE5"
"LIMS1",3.11346514158207e-45,-0.348835350349088,0.437,0.477,6.22693028316414e-42,"0","LIMS1"
"VIM",5.39537164947478e-45,0.110724707766943,0.963,0.925,1.07907432989496e-41,"0","VIM"
"NOSIP",2.79279749914728e-44,-0.280867215298222,0.493,0.531,5.58559499829457e-41,"0","NOSIP"
"ETV6",1.01677824194745e-43,-0.717492391094624,0.111,0.153,2.0335564838949e-40,"0","ETV6"
"AHR",1.55447958808464e-43,-0.466011898097411,0.198,0.247,3.10895917616927e-40,"0","AHR"
"CCR5",1.98555021745286e-43,0.312374910732626,0.204,0.157,3.97110043490571e-40,"0","CCR5"
"SUB1",2.86375729511844e-43,0.13312004562467,0.89,0.844,5.72751459023689e-40,"0","SUB1"
"SMS",1.05777991815143e-42,-0.467303534775504,0.243,0.29,2.11555983630286e-39,"0","SMS"
"PTGER2",1.28917265422469e-42,0.192777866316703,0.397,0.333,2.57834530844938e-39,"0","PTGER2"
"IL21R",4.87327795885023e-42,0.203701041634093,0.23,0.18,9.74655591770046e-39,"0","IL21R"
"SLC9A9",5.47575738604753e-42,-0.872762176753271,0.096,0.134,1.09515147720951e-38,"0","SLC9A9"
"CCDC50",9.01912406734458e-42,-0.760835078696763,0.069,0.104,1.80382481346892e-38,"0","CCDC50"
"SRGN",9.45758347352162e-42,-0.185014400666532,0.982,0.974,1.89151669470432e-38,"0","SRGN"
"WDR1",1.32533543589562e-41,0.14395975525879,0.745,0.671,2.65067087179124e-38,"0","WDR1"
"SORL1",5.65269215290904e-41,-0.589185780398463,0.184,0.226,1.13053843058181e-37,"0","SORL1"
"SNX9",7.24799482719184e-41,-0.54102709352415,0.178,0.222,1.44959896543837e-37,"0","SNX9"
"PLIN2",8.88096142872496e-41,-0.469125143307227,0.219,0.265,1.77619228574499e-37,"0","PLIN2"
"MIR4435-2HG",1.46317397832548e-40,0.11657737838585,0.372,0.31,2.92634795665097e-37,"0","MIR4435-2HG"
"P2RY8",4.9449280125447e-40,-0.653687623612109,0.127,0.168,9.8898560250894e-37,"0","P2RY8"
"CD84",8.4752361826234e-40,0.189685740880255,0.219,0.171,1.69504723652468e-36,"0","CD84"
"TOX",1.38883360982904e-39,-0.60374056471985,0.176,0.218,2.77766721965808e-36,"0","TOX"
"PVT1",1.47069288778526e-39,-0.706503042229332,0.096,0.133,2.94138577557052e-36,"0","PVT1"
"NABP1",2.12970386581861e-39,-0.621778775649288,0.178,0.22,4.25940773163722e-36,"0","NABP1"
"CDK2AP2",2.70685709325269e-39,0.175202583268148,0.627,0.557,5.41371418650539e-36,"0","CDK2AP2"
"ANTXR2",3.40063688046727e-39,-0.782015784511011,0.087,0.122,6.80127376093454e-36,"0","ANTXR2"
"HSPB1",4.3437145876708e-39,-0.287186587500219,0.465,0.504,8.68742917534159e-36,"0","HSPB1"
"CD74",1.65730173810637e-38,-0.123023220884002,0.911,0.883,3.31460347621274e-35,"0","CD74"
"PHF19",5.95403518690056e-38,-0.58874763786342,0.115,0.154,1.19080703738011e-34,"0","PHF19"
"DYNLL1",6.29817241791849e-38,0.149536540923959,0.721,0.657,1.2596344835837e-34,"0","DYNLL1"
"LTA",8.99545035117321e-38,-0.896645197152214,0.095,0.131,1.79909007023464e-34,"0","LTA"
"LIME1",1.25914075126593e-37,0.127152552449498,0.492,0.42,2.51828150253185e-34,"0","LIME1"
"RIN3",1.50460818212177e-37,0.203118700101255,0.239,0.19,3.00921636424355e-34,"0","RIN3"
"PMVK",2.25430188661748e-37,-0.426664014675216,0.246,0.289,4.50860377323497e-34,"0","PMVK"
"YES1",2.6163510993911e-37,0.334687938964395,0.171,0.131,5.2327021987822e-34,"0","YES1"
"ARPC5",2.70098447000175e-37,0.122178740764843,0.76,0.687,5.40196894000351e-34,"0","ARPC5"
"TSC22D3",2.77969324192822e-37,-0.23028683481985,0.865,0.877,5.55938648385644e-34,"0","TSC22D3"
"PASK",3.63376055002831e-37,-0.858225234724065,0.149,0.187,7.26752110005661e-34,"0","PASK"
"CD83",6.59633744668983e-37,-0.873428132520008,0.083,0.118,1.31926748933797e-33,"0","CD83"
"ATP5MC3",1.30385683797562e-36,0.108277353448607,0.8,0.731,2.60771367595125e-33,"0","ATP5MC3"
"GPR155",1.40999412069584e-36,0.255517273596676,0.184,0.142,2.81998824139169e-33,"0","GPR155"
"MAGEH1",1.77997861687289e-36,-1.02811675276814,0.093,0.127,3.55995723374578e-33,"0","MAGEH1"
"MT-ATP6",2.96202988945959e-36,-0.13584013541945,0.999,0.998,5.92405977891918e-33,"0","MT-ATP6"
"PDCD1",4.2265626595787e-36,-0.570581723160312,0.206,0.249,8.4531253191574e-33,"0","PDCD1"
"TNFSF14",4.2475080388056e-36,0.289296440766525,0.273,0.224,8.49501607761119e-33,"0","TNFSF14"
"COX5A",3.13073747293663e-35,0.117252944155365,0.709,0.633,6.26147494587325e-32,"0","COX5A"
"CD320",3.8252778631455e-35,-0.468063317303613,0.208,0.25,7.65055572629101e-32,"0","CD320"
"CDKN1A",3.93835448929439e-35,-0.53288823910872,0.176,0.217,7.87670897858878e-32,"0","CDKN1A"
"CAPN12",6.71725382619803e-35,0.312251862095528,0.147,0.11,1.34345076523961e-31,"0","CAPN12"
"ZNF331",7.50079240014768e-35,0.161303277125464,0.517,0.458,1.50015848002954e-31,"0","ZNF331"
"TXK",7.79659513888529e-35,-0.613860552441469,0.124,0.161,1.55931902777706e-31,"0","TXK"
"CISH",7.83641523804039e-35,0.117114886734418,0.287,0.234,1.56728304760808e-31,"0","CISH"
"CD27",2.65883407719707e-34,-0.261519049003369,0.52,0.563,5.31766815439414e-31,"0","CD27"
"PRDX1",3.17489962609179e-34,-0.244953175615288,0.63,0.633,6.34979925218358e-31,"0","PRDX1"
"APOBEC3C",4.07435186035382e-34,0.173155031114551,0.368,0.312,8.14870372070765e-31,"0","APOBEC3C"
"GBP1",4.85996702428017e-34,0.132269081631887,0.406,0.347,9.71993404856035e-31,"0","GBP1"
"IL2",5.05943139658331e-34,-0.705337785568011,0.101,0.135,1.01188627931666e-30,"0","IL2"
"DNAJB1",1.27406860910214e-33,-0.247763859364424,0.849,0.854,2.54813721820428e-30,"0","DNAJB1"
"TRGV5",5.41648942791308e-33,0.151955812591765,0.109,0.079,1.08329788558262e-29,"0","TRGV5"
"UCP2",1.02308081034867e-32,0.141337757326727,0.647,0.593,2.04616162069735e-29,"0","UCP2"
"PDE4D",3.18958770690724e-32,0.146005220115879,0.367,0.312,6.37917541381449e-29,"0","PDE4D"
"YWHAH",4.55308475917951e-32,-0.251509473210822,0.528,0.541,9.10616951835902e-29,"0","YWHAH"
"DUSP10",9.14198321455194e-32,0.389220976638133,0.166,0.131,1.82839664291039e-28,"0","DUSP10"
"PELI1",1.00630502016057e-31,-0.664788565492543,0.14,0.176,2.01261004032113e-28,"0","PELI1"
"DNPH1",1.19800745218831e-31,-0.389998198061147,0.341,0.375,2.39601490437663e-28,"0","DNPH1"
"PAICS",2.39885872963891e-31,-0.586463356990293,0.081,0.112,4.79771745927782e-28,"0","PAICS"
"KLF3",2.62969059500122e-31,-0.592873281120784,0.095,0.128,5.25938119000243e-28,"0","KLF3"
"MZB1",2.74255345600407e-31,0.129596536320704,0.122,0.09,5.48510691200814e-28,"0","MZB1"
"RASGRP2",3.46686384076845e-31,-0.419863365120345,0.218,0.256,6.93372768153691e-28,"0","RASGRP2"
"CEMIP2",4.05775023946231e-31,-0.466515986986778,0.305,0.34,8.11550047892461e-28,"0","CEMIP2"
"P2RY11",6.04135972803693e-31,0.343957748292592,0.133,0.101,1.20827194560739e-27,"0","P2RY11"
"SLC7A5",9.32504295675107e-31,0.288125461845981,0.187,0.149,1.86500859135021e-27,"0","SLC7A5"
"ERN1",9.8967361244236e-31,-0.420965537733623,0.278,0.315,1.97934722488472e-27,"0","ERN1"
"RRM1",2.3801092912651e-29,-0.505091738967254,0.133,0.168,4.7602185825302e-26,"0","RRM1"
"GCNT1",2.47881735124569e-29,0.377041300914617,0.106,0.078,4.95763470249138e-26,"0","GCNT1"
"TTC39C",2.94400680585707e-29,-0.342997929862528,0.516,0.533,5.88801361171414e-26,"0","TTC39C"
"INSIG1",3.6943292420948e-29,0.239043473780053,0.291,0.246,7.3886584841896e-26,"0","INSIG1"
"LINC01934",5.8217864374512e-29,0.223103338444133,0.211,0.171,1.16435728749024e-25,"0","LINC01934"
"MIR155HG",1.14067754404825e-28,-1.0991892695804,0.094,0.124,2.28135508809651e-25,"0","MIR155HG"
"TNF",1.53608286235312e-28,-0.801296538899305,0.233,0.272,3.07216572470624e-25,"0","TNF"
"IL18R1",6.99249430155274e-28,-0.54908974424936,0.142,0.175,1.39849886031055e-24,"0","IL18R1"
"C3AR1",1.21703510955625e-27,-0.608488852546003,0.096,0.126,2.4340702191125e-24,"0","C3AR1"
"H2AFJ",1.22789608085238e-27,0.183554597349805,0.35,0.301,2.45579216170476e-24,"0","H2AFJ"
"PRMT9",3.19366468025826e-27,0.172162566332473,0.355,0.305,6.38732936051652e-24,"0","PRMT9"
"ATF3",4.27129157723344e-27,0.192308925276421,0.197,0.16,8.54258315446688e-24,"0","ATF3"
"AHI1",6.03823742692096e-27,0.414576882218181,0.123,0.095,1.20764748538419e-23,"0","AHI1"
"PAM",7.4302334604314e-27,-0.649487907857841,0.08,0.107,1.48604669208628e-23,"0","PAM"
"HIST1H2BK",8.27726130215841e-27,0.391042207871691,0.118,0.09,1.65545226043168e-23,"0","HIST1H2BK"
"CENPK",2.32784944217139e-26,-0.488367700569616,0.093,0.123,4.65569888434279e-23,"0","CENPK"
"NSMCE3",3.84804543957346e-26,0.137840242917168,0.469,0.416,7.69609087914692e-23,"0","NSMCE3"
"CD5",5.06535692491696e-26,-0.289389389690822,0.498,0.513,1.01307138498339e-22,"0","CD5"
"ITGB1",6.57847151865107e-26,-0.437999341207922,0.183,0.218,1.31569430373021e-22,"0","ITGB1"
"TUBA1C",9.89228867033344e-26,-0.436859161534282,0.295,0.326,1.97845773406669e-22,"0","TUBA1C"
"ARMH1",1.32366835726957e-25,0.111946763539244,0.164,0.13,2.64733671453914e-22,"0","ARMH1"
"RANGAP1",2.44677399182436e-25,-0.414863572518088,0.107,0.139,4.89354798364872e-22,"0","RANGAP1"
"SDCBP",2.67382571145881e-25,0.122460293810287,0.577,0.52,5.34765142291761e-22,"0","SDCBP"
"TNFSF8",2.79796553948265e-25,-0.54435772220707,0.134,0.165,5.5959310789653e-22,"0","TNFSF8"
"SPON2",3.47641677167979e-25,0.161425332472152,0.161,0.127,6.95283354335958e-22,"0","SPON2"
"NDUFV2",3.56631212506038e-25,-0.22742021697888,0.597,0.595,7.13262425012077e-22,"0","NDUFV2"
"SKIL",3.72332715829259e-25,0.128097143452947,0.255,0.212,7.44665431658518e-22,"0","SKIL"
"SERINC5",3.90947388035877e-25,-0.55442045156256,0.172,0.203,7.81894776071754e-22,"0","SERINC5"
"EGR1",5.1157962072243e-25,-0.396156609547607,0.336,0.279,1.02315924144486e-21,"0","EGR1"
"ABLIM1",6.17687058973576e-25,0.131489167401823,0.429,0.377,1.23537411794715e-21,"0","ABLIM1"
"ACOT7",1.03605214733406e-24,0.32588910143688,0.166,0.134,2.07210429466811e-21,"0","ACOT7"
"EGR2",1.53052104961949e-24,0.158871220980381,0.132,0.103,3.06104209923899e-21,"0","EGR2"
"TUBB",2.96532090327944e-24,-0.508969969129616,0.744,0.724,5.93064180655887e-21,"0","TUBB"
"TPM4",3.19272378002492e-24,0.147370055687218,0.566,0.517,6.38544756004984e-21,"0","TPM4"
"LINC00861",3.50672884026597e-24,-0.47636462324414,0.247,0.278,7.01345768053194e-21,"0","LINC00861"
"RFC2",4.22478425139453e-24,-0.381461579187846,0.086,0.115,8.44956850278907e-21,"0","RFC2"
"STAM",8.19027095691436e-24,-0.570533136117486,0.134,0.163,1.63805419138287e-20,"0","STAM"
"ISG15",1.70577071603432e-23,0.12798812661667,0.471,0.425,3.41154143206863e-20,"0","ISG15"
"APLP2",2.74762322724976e-23,-0.503204909907128,0.107,0.135,5.49524645449952e-20,"0","APLP2"
"TACC3",2.78583238193651e-23,-0.408074826351347,0.22,0.249,5.57166476387302e-20,"0","TACC3"
"PXN",7.10230871747366e-23,-0.407270337060136,0.111,0.14,1.42046174349473e-19,"0","PXN"
"CBX5",1.22544180823596e-22,-0.404765641747767,0.182,0.214,2.45088361647191e-19,"0","CBX5"
"MCM7",1.69254767227478e-22,-0.870203396382958,0.089,0.114,3.38509534454955e-19,"0","MCM7"
"APOBR",2.08586675770073e-22,0.213273304571047,0.132,0.103,4.17173351540146e-19,"0","APOBR"
"PDCL3",2.41186876157959e-22,0.191991135507317,0.382,0.339,4.82373752315918e-19,"0","PDCL3"
"CKAP2",4.25680983183799e-22,0.202977408107752,0.232,0.196,8.51361966367597e-19,"0","CKAP2"
"MT-ND6",5.72663810019737e-22,-0.165873677802882,0.822,0.827,1.14532762003947e-18,"0","MT-ND6"
"POU2F2",6.66668598420367e-22,-0.47256926826514,0.15,0.18,1.33333719684073e-18,"0","POU2F2"
"NFKB2",1.16015014078676e-21,-0.35711156477092,0.226,0.258,2.32030028157353e-18,"0","NFKB2"
"HERPUD1",1.98037996563249e-21,0.116349827430737,0.512,0.465,3.96075993126498e-18,"0","HERPUD1"
"GBP4",2.39124944911648e-21,0.119066596845116,0.317,0.274,4.78249889823295e-18,"0","GBP4"
"BTG2",2.60806556822069e-21,-0.276824815869662,0.842,0.834,5.21613113644138e-18,"0","BTG2"
"IGFBP3",3.21444368700051e-21,0.293494981789695,0.117,0.091,6.42888737400102e-18,"0","IGFBP3"
"PKM",3.66101564323027e-21,-0.223169142293863,0.77,0.752,7.32203128646053e-18,"0","PKM"
"NFKB1",4.72394376285703e-21,-0.341424077517233,0.29,0.321,9.44788752571405e-18,"0","NFKB1"
"ZFP36L1",4.89864703707004e-21,-0.112990187935658,0.888,0.891,9.79729407414009e-18,"0","ZFP36L1"
"BHLHE40",5.8082228158263e-21,0.131917961482431,0.378,0.333,1.16164456316526e-17,"0","BHLHE40"
"GRN",6.6718253499217e-21,-0.790731171118306,0.119,0.146,1.33436506998434e-17,"0","GRN"
"DUSP6",9.26519284209586e-21,-0.616170644733187,0.082,0.106,1.85303856841917e-17,"0","DUSP6"
"SMC2",3.86506802677749e-20,-0.530600895199021,0.091,0.115,7.73013605355498e-17,"0","SMC2"
"CKS1B",9.14859334941302e-20,-0.663204414206942,0.087,0.11,1.8297186698826e-16,"0","CKS1B"
"SOD2",1.44472690896043e-19,-0.369664366204634,0.244,0.274,2.88945381792085e-16,"0","SOD2"
"DNAJC9",2.02861252588696e-19,-0.360026452907329,0.184,0.212,4.05722505177392e-16,"0","DNAJC9"
"RPS27L",2.64075944951336e-19,-0.212639736115516,0.641,0.635,5.28151889902672e-16,"0","RPS27L"
"NFKBIZ",3.23364452909895e-19,-0.289974326664326,0.474,0.495,6.4672890581979e-16,"0","NFKBIZ"
"IMPDH2",3.46882021474343e-19,-0.244041508880688,0.276,0.307,6.93764042948686e-16,"0","IMPDH2"
"DTYMK",5.10281408554289e-19,-0.407104865119023,0.119,0.145,1.02056281710858e-15,"0","DTYMK"
"DUT",5.55624948177708e-19,-0.296820066991914,0.547,0.545,1.11124989635542e-15,"0","DUT"
"TAGAP",7.36712203155654e-19,-0.2013364294881,0.803,0.797,1.47342440631131e-15,"0","TAGAP"
"BAG3",7.66729709593323e-19,-0.457458011800493,0.101,0.125,1.53345941918665e-15,"0","BAG3"
"TOX2",1.46297217983129e-18,-0.829061011012837,0.101,0.124,2.92594435966257e-15,"0","TOX2"
"RANBP1",2.97719499699833e-18,-0.287382207383095,0.412,0.421,5.95438999399665e-15,"0","RANBP1"
"RBPJ",3.12688709042766e-18,0.109316970264674,0.338,0.297,6.25377418085532e-15,"0","RBPJ"
"HIRIP3",5.07663990982374e-18,-0.341879482344262,0.089,0.114,1.01532798196475e-14,"0","HIRIP3"
"BTG1",5.71366998949081e-18,-0.113414622467361,0.99,0.981,1.14273399789816e-14,"0","BTG1"
"PSMA4",1.08392214575336e-17,0.115220433649352,0.423,0.375,2.16784429150671e-14,"0","PSMA4"
"RASA3",1.43410516779014e-17,-0.413323835795903,0.126,0.151,2.86821033558027e-14,"0","RASA3"
"LMNB1",1.76072435086096e-17,-0.480616807524116,0.152,0.176,3.52144870172192e-14,"0","LMNB1"
"SYAP1",3.22981048567195e-17,0.129358972068173,0.289,0.254,6.45962097134391e-14,"0","SYAP1"
"LMNA",4.45519634059601e-17,-0.570276278779527,0.129,0.153,8.91039268119203e-14,"0","LMNA"
"HIST1H4C",6.06846108403818e-17,-0.473818317067915,0.73,0.732,1.21369221680764e-13,"0","HIST1H4C"
"PPP1R15A",1.06401662592082e-16,-0.177004688397804,0.799,0.794,2.12803325184164e-13,"0","PPP1R15A"
"STMN1",1.34840083659078e-16,-1.47389346613249,0.182,0.201,2.69680167318155e-13,"0","STMN1"
"PCNA",2.72446739858041e-16,-0.544932404060217,0.145,0.168,5.44893479716082e-13,"0","PCNA"
"REEP4",3.01570941201159e-16,-0.370560268401541,0.093,0.116,6.03141882402318e-13,"0","REEP4"
"DDB2",4.94009029067531e-16,-0.352789947222806,0.152,0.178,9.88018058135061e-13,"0","DDB2"
"AL357060.1",7.57564817212745e-16,0.184730659759161,0.125,0.102,1.51512963442549e-12,"0","AL357060.1"
"PRNP",7.9463249845747e-16,-0.252253003980124,0.302,0.328,1.58926499691494e-12,"0","PRNP"
"WARS",8.53374972580803e-16,0.178938315360075,0.192,0.164,1.70674994516161e-12,"0","WARS"
"NDFIP2",9.27766146148737e-16,0.171773791946826,0.208,0.179,1.85553229229747e-12,"0","NDFIP2"
"METTL8",3.01112454239495e-15,-0.559605088091814,0.101,0.122,6.0222490847899e-12,"0","METTL8"
"CENPM",4.00220011611028e-15,-0.685337550850029,0.082,0.101,8.00440023222056e-12,"0","CENPM"
"ICAM1",4.33344150491446e-15,0.136151453232101,0.138,0.114,8.66688300982891e-12,"0","ICAM1"
"LIMA1",7.15332358932842e-15,-0.405347565655023,0.137,0.161,1.43066471786568e-11,"0","LIMA1"
"IRF4",8.01338149218694e-15,0.14558916961299,0.166,0.141,1.60267629843739e-11,"0","IRF4"
"HIST1H2AC",8.77842800867273e-15,0.271022388393679,0.127,0.105,1.75568560173455e-11,"0","HIST1H2AC"
"PSAP",1.08368889281073e-14,-0.320163604553493,0.588,0.591,2.16737778562146e-11,"0","PSAP"
"CDC25B",2.13114952522716e-14,-0.358375830248475,0.204,0.227,4.26229905045431e-11,"0","CDC25B"
"RNASEH2A",2.35131421823379e-14,-0.331350966783705,0.101,0.123,4.70262843646758e-11,"0","RNASEH2A"
"DUSP5",2.52474760751545e-14,0.188996606538322,0.34,0.308,5.0494952150309e-11,"0","DUSP5"
"ANP32E",4.08763370885754e-14,-0.294129895369413,0.319,0.335,8.17526741771508e-11,"0","ANP32E"
"SLC43A3",1.0317083721448e-13,0.297308806367778,0.151,0.13,2.0634167442896e-10,"0","SLC43A3"
"LMO4",1.14982928290785e-13,0.107656576501823,0.251,0.221,2.29965856581571e-10,"0","LMO4"
"LIG1",1.28160624659131e-13,-0.40311192829913,0.1,0.12,2.56321249318263e-10,"0","LIG1"
"ITGB3BP",1.35152952918021e-13,-0.32835009361419,0.086,0.106,2.70305905836043e-10,"0","ITGB3BP"
"UBASH3B",1.36306065652236e-13,-0.444439323643703,0.134,0.155,2.72612131304473e-10,"0","UBASH3B"
"HOXB2",2.53181587286638e-13,-0.334563404787705,0.205,0.227,5.06363174573276e-10,"0","HOXB2"
"HMGN2",2.99451147825486e-13,-0.132419456471726,0.867,0.822,5.98902295650973e-10,"0","HMGN2"
"POLD2",3.16445941895484e-13,-0.272835582806024,0.162,0.186,6.32891883790969e-10,"0","POLD2"
"MCM5",4.027692510687e-13,-0.438839190601007,0.151,0.172,8.05538502137399e-10,"0","MCM5"
"ADAM19",5.30286057265004e-13,-0.387899013737645,0.151,0.173,1.06057211453001e-09,"0","ADAM19"
"ATOX1",5.3649601425031e-13,-0.280698850541432,0.24,0.262,1.07299202850062e-09,"0","ATOX1"
"IL18RAP",6.4295089058306e-13,0.132107230481217,0.163,0.139,1.28590178116612e-09,"0","IL18RAP"
"MAFF",9.67379069647864e-13,0.133701631096377,0.111,0.091,1.93475813929573e-09,"0","MAFF"
"SLAMF1",1.03049708279107e-12,-0.260607650746822,0.391,0.404,2.06099416558215e-09,"0","SLAMF1"
"RIPOR2",1.36581366825354e-12,-0.299739731187696,0.299,0.319,2.73162733650707e-09,"0","RIPOR2"
"C19orf48",2.24366500463737e-12,-0.323129415991659,0.093,0.113,4.48733000927475e-09,"0","C19orf48"
"IL12RB2",9.36976300151276e-12,0.129190603576836,0.168,0.146,1.87395260030255e-08,"0","IL12RB2"
"CARD16",9.89753758980632e-12,-0.258057908456163,0.494,0.5,1.97950751796126e-08,"0","CARD16"
"RNF130",1.43992256102599e-11,-0.476035315065362,0.093,0.11,2.87984512205199e-08,"0","RNF130"
"ARL4A",1.51220138762171e-11,-0.222028895233007,0.277,0.3,3.02440277524342e-08,"0","ARL4A"
"IL18BP",2.18969118128846e-11,-0.488722357991939,0.084,0.1,4.37938236257691e-08,"0","IL18BP"
"TUBB4B",2.28782223781198e-11,-0.308795886902987,0.479,0.482,4.57564447562396e-08,"0","TUBB4B"
"RBKS",3.27693324047906e-11,-0.419704375839085,0.279,0.298,6.55386648095811e-08,"0","RBKS"
"STX11",4.42662067673174e-11,-0.345199638664999,0.121,0.141,8.85324135346349e-08,"0","STX11"
"SEPT11",6.79888700064521e-11,0.156220708234017,0.198,0.176,1.35977740012904e-07,"0","SEPT11"
"CMC1",8.22515535551869e-11,-0.493771043224099,0.246,0.264,1.64503107110374e-07,"0","CMC1"
"SRRT",2.27425105060641e-10,0.133523135052333,0.335,0.308,4.54850210121283e-07,"0","SRRT"
"TOB1",2.90600769990902e-10,0.187864630012759,0.183,0.161,5.81201539981804e-07,"0","TOB1"
"TIFA",3.62470298015717e-10,-0.257475728126984,0.159,0.179,7.24940596031435e-07,"0","TIFA"
"NEAT1",4.09488188415781e-10,-0.232169364132839,0.473,0.487,8.18976376831563e-07,"0","NEAT1"
"FOSB",4.8058839233477e-10,-0.255545785476937,0.706,0.711,9.6117678466954e-07,"0","FOSB"
"HMGCS1",6.43686434477246e-10,0.212603891699017,0.121,0.104,1.28737286895449e-06,"0","HMGCS1"
"UNG",7.41495079731939e-10,-0.351470715932484,0.124,0.141,1.48299015946388e-06,"0","UNG"
"RAB11FIP1",8.40528667501731e-10,-0.307479242152228,0.211,0.23,1.68105733500346e-06,"0","RAB11FIP1"
"HIST1H1D",9.21309911761422e-10,-0.456255298911814,0.163,0.179,1.84261982352285e-06,"0","HIST1H1D"
"NCAPH2",1.02929918157989e-09,-0.249103600971166,0.084,0.1,2.05859836315978e-06,"0","NCAPH2"
"CDKN2A",1.44224632504241e-09,-0.328030392959685,0.092,0.109,2.88449265008481e-06,"0","CDKN2A"
"MX2",1.92692201764395e-09,-0.350670282730846,0.182,0.198,3.8538440352879e-06,"0","MX2"
"RELB",2.64264852803258e-09,-0.213195943307606,0.311,0.328,5.28529705606515e-06,"0","RELB"
"TNFSF10",2.97460445487028e-09,-0.290291988547582,0.237,0.254,5.94920890974055e-06,"0","TNFSF10"
"GEM",3.53076410656246e-09,-0.398487437661538,0.086,0.101,7.06152821312492e-06,"0","GEM"
"ITM2A",4.33464435587518e-09,-0.128805020192363,0.68,0.683,8.66928871175035e-06,"0","ITM2A"
"SAE1",4.67640822818578e-09,-0.23423198950246,0.222,0.239,9.35281645637156e-06,"0","SAE1"
"MRTO4",5.90011687336999e-09,-0.271818535290829,0.106,0.122,1.180023374674e-05,"0","MRTO4"
"HSPD1",9.16899132016873e-09,-0.155034583246938,0.575,0.569,1.83379826403375e-05,"0","HSPD1"
"SNX10",1.0922072727091e-08,0.135303842494959,0.184,0.165,2.18441454541821e-05,"0","SNX10"
"AC093010.2",1.20924195799416e-08,-0.407787031349235,0.088,0.102,2.41848391598832e-05,"0","AC093010.2"
"SHMT1",1.5987293915715e-08,0.28572328870684,0.116,0.101,3.19745878314299e-05,"0","SHMT1"
"RAB3GAP1",2.28512342212549e-08,-0.306206693766417,0.186,0.202,4.57024684425097e-05,"0","RAB3GAP1"
